Local time,Open,High,Low,Close,Volume
28.07.2011 08:00:00.000 GMT+0800,77.939,78.020,77.627,77.820,91982.6172
29.07.2011 08:00:00.000 GMT+0800,77.828,77.861,76.713,76.764,116131.5391
30.07.2011 08:00:00.000 GMT+0800,76.764,76.764,76.764,76.764,0
31.07.2011 08:00:00.000 GMT+0800,76.724,77.640,76.723,77.343,20281.4395
01.08.2011 08:00:00.000 GMT+0800,77.343,78.030,76.292,77.571,146262.0156
02.08.2011 08:00:00.000 GMT+0800,77.573,77.811,76.957,77.285,122584.6484
03.08.2011 08:00:00.000 GMT+0800,77.282,77.374,76.778,77.130,125021.7188
04.08.2011 08:00:00.000 GMT+0800,77.130,80.232,77.001,79.089,221578.1875
05.08.2011 08:00:00.000 GMT+0800,79.098,79.407,78.316,78.388,157974.4844
06.08.2011 08:00:00.000 GMT+0800,78.388,78.388,78.388,78.388,0
07.08.2011 08:00:00.000 GMT+0800,78.373,78.460,77.590,78.238,28808.9805
08.08.2011 08:00:00.000 GMT+0800,78.248,78.338,77.497,77.669,144875.4375
09.08.2011 08:00:00.000 GMT+0800,77.666,77.822,76.696,77.140,194056.0156
10.08.2011 08:00:00.000 GMT+0800,77.140,77.146,76.345,76.826,154259.7656
11.08.2011 08:00:00.000 GMT+0800,76.826,77.229,76.305,76.937,153853.1406
12.08.2011 08:00:00.000 GMT+0800,76.938,77.016,76.509,76.663,106769.7969
13.08.2011 08:00:00.000 GMT+0800,76.663,76.663,76.663,76.663,0
14.08.2011 08:00:00.000 GMT+0800,76.779,76.933,76.712,76.871,11081.9199
15.08.2011 08:00:00.000 GMT+0800,76.871,77.090,76.589,76.811,94859.2813
16.08.2011 08:00:00.000 GMT+0800,76.811,76.925,76.647,76.736,88890.1563
17.08.2011 08:00:00.000 GMT+0800,76.736,76.793,76.405,76.616,86125.8125
18.08.2011 08:00:00.000 GMT+0800,76.617,76.707,76.446,76.630,95046.4609
19.08.2011 08:00:00.000 GMT+0800,76.632,76.962,75.950,76.494,114008.3594
20.08.2011 08:00:00.000 GMT+0800,76.494,76.494,76.494,76.494,0
21.08.2011 08:00:00.000 GMT+0800,76.514,76.866,76.480,76.848,15276.6602
22.08.2011 08:00:00.000 GMT+0800,76.847,77.204,76.550,76.922,95295.2891
23.08.2011 08:00:00.000 GMT+0800,76.923,76.923,76.468,76.649,86958.1328
24.08.2011 08:00:00.000 GMT+0800,76.649,77.082,76.463,77.019,86728.5703
25.08.2011 08:00:00.000 GMT+0800,77.020,77.690,76.840,77.404,93472.8438
26.08.2011 08:00:00.000 GMT+0800,77.407,77.456,76.496,76.647,87020.3125
27.08.2011 08:00:00.000 GMT+0800,76.647,76.647,76.647,76.647,0
28.08.2011 08:00:00.000 GMT+0800,76.594,76.854,76.593,76.751,9275.8701
29.08.2011 08:00:00.000 GMT+0800,76.753,77.012,76.572,76.943,60535.3906
30.08.2011 08:00:00.000 GMT+0800,76.943,76.949,76.599,76.718,69653.6094
31.08.2011 08:00:00.000 GMT+0800,76.719,76.838,76.421,76.757,75602.3203
01.09.2011 08:00:00.000 GMT+0800,76.755,77.235,76.703,76.880,98508.5078
02.09.2011 08:00:00.000 GMT+0800,76.884,76.965,76.556,76.786,72770.8594
03.09.2011 08:00:00.000 GMT+0800,76.786,76.786,76.786,76.786,0
04.09.2011 08:00:00.000 GMT+0800,76.784,76.953,76.733,76.840,9494.9404
05.09.2011 08:00:00.000 GMT+0800,76.842,76.972,76.688,76.926,56136.8984
06.09.2011 08:00:00.000 GMT+0800,76.926,77.722,76.717,77.527,110929.3516
07.09.2011 08:00:00.000 GMT+0800,77.527,77.545,77.065,77.353,90857.5078
08.09.2011 08:00:00.000 GMT+0800,77.353,77.590,77.138,77.563,92522.2031
09.09.2011 08:00:00.000 GMT+0800,77.565,77.852,77.092,77.587,101662.9922
10.09.2011 08:00:00.000 GMT+0800,77.587,77.587,77.587,77.587,0
11.09.2011 08:00:00.000 GMT+0800,77.545,77.567,77.150,77.465,11348.6699
12.09.2011 08:00:00.000 GMT+0800,77.466,77.582,76.751,77.186,118056.0391
13.09.2011 08:00:00.000 GMT+0800,77.187,77.250,76.800,76.932,100674.6563
14.09.2011 08:00:00.000 GMT+0800,76.944,77.061,76.599,76.719,92611.2031
15.09.2011 08:00:00.000 GMT+0800,76.721,77.324,76.556,76.717,89177.3672
16.09.2011 08:00:00.000 GMT+0800,76.716,76.967,76.669,76.757,78611.3672
17.09.2011 08:00:00.000 GMT+0800,76.757,76.757,76.757,76.757,0
18.09.2011 08:00:00.000 GMT+0800,76.766,76.971,76.763,76.957,10664.1396
19.09.2011 08:00:00.000 GMT+0800,76.957,76.976,76.324,76.681,69522.7188
20.09.2011 08:00:00.000 GMT+0800,76.679,76.757,76.354,76.393,76749.8281
21.09.2011 08:00:00.000 GMT+0800,76.393,76.731,76.114,76.627,95621.2109
22.09.2011 08:00:00.000 GMT+0800,76.627,76.966,76.100,76.256,118655.9922
23.09.2011 08:00:00.000 GMT+0800,76.255,76.880,76.147,76.535,77692.8516
24.09.2011 08:00:00.000 GMT+0800,76.535,76.535,76.535,76.535,0
25.09.2011 08:00:00.000 GMT+0800,76.575,76.672,76.364,76.654,12638.8496
26.09.2011 08:00:00.000 GMT+0800,76.654,76.758,76.220,76.433,111912.3125
27.09.2011 08:00:00.000 GMT+0800,76.433,76.929,76.261,76.697,99994.3672
28.09.2011 08:00:00.000 GMT+0800,76.697,76.710,76.332,76.533,92588.1016
29.09.2011 08:00:00.000 GMT+0800,76.531,77.020,76.410,76.726,97774.1797
30.09.2011 08:00:00.000 GMT+0800,76.725,77.191,76.493,77.046,96789.0938
01.10.2011 08:00:00.000 GMT+0800,77.046,77.046,77.046,77.046,0
02.10.2011 08:00:00.000 GMT+0800,77.035,77.257,76.990,77.196,13405.4199
03.10.2011 08:00:00.000 GMT+0800,77.197,77.218,76.511,76.611,114606.1406
04.10.2011 08:00:00.000 GMT+0800,76.610,76.976,76.538,76.824,100913.7422
05.10.2011 08:00:00.000 GMT+0800,76.823,77.068,76.610,76.804,80687.6797
06.10.2011 08:00:00.000 GMT+0800,76.804,76.834,76.557,76.676,86052.9609
07.10.2011 08:00:00.000 GMT+0800,76.674,76.907,76.582,76.698,73925.3125
08.10.2011 08:00:00.000 GMT+0800,76.698,76.698,76.698,76.698,0
09.10.2011 08:00:00.000 GMT+0800,76.706,76.832,76.649,76.797,12356.8896
10.10.2011 08:00:00.000 GMT+0800,76.797,76.849,76.569,76.661,56395.6094
11.10.2011 08:00:00.000 GMT+0800,76.661,76.753,76.601,76.701,66918.7969
12.10.2011 08:00:00.000 GMT+0800,76.700,77.481,76.310,77.096,102301.2188
13.10.2011 08:00:00.000 GMT+0800,77.096,77.225,76.673,76.899,82033.1563
14.10.2011 08:00:00.000 GMT+0800,76.899,77.444,76.851,77.204,73150.8594
15.10.2011 08:00:00.000 GMT+0800,77.204,77.204,77.204,77.204,0
16.10.2011 08:00:00.000 GMT+0800,77.196,77.301,76.922,77.218,9934.9404
17.10.2011 08:00:00.000 GMT+0800,77.220,77.447,76.601,76.831,89368.3125
18.10.2011 08:00:00.000 GMT+0800,76.832,76.908,76.624,76.772,81711.3984
19.10.2011 08:00:00.000 GMT+0800,76.772,76.858,76.657,76.833,61783.6602
20.10.2011 08:00:00.000 GMT+0800,76.832,77.085,76.678,76.875,75565.9375
21.10.2011 08:00:00.000 GMT+0800,76.874,76.874,75.773,76.270,72464.1484
22.10.2011 08:00:00.000 GMT+0800,76.270,76.270,76.270,76.270,0
23.10.2011 08:00:00.000 GMT+0800,76.253,76.480,76.130,76.412,11359.0498
24.10.2011 08:00:00.000 GMT+0800,76.413,76.434,75.972,76.200,68313.3438
25.10.2011 08:00:00.000 GMT+0800,76.202,76.298,75.734,76.118,75824.9297
26.10.2011 08:00:00.000 GMT+0800,76.117,76.319,75.711,76.171,75545.3125
27.10.2011 08:00:00.000 GMT+0800,76.171,76.276,75.658,75.963,86602.6484
28.10.2011 08:00:00.000 GMT+0800,75.966,75.997,75.670,75.807,54341.9414
29.10.2011 08:00:00.000 GMT+0800,75.807,75.807,75.807,75.807,0
30.10.2011 08:00:00.000 GMT+0800,75.581,75.794,75.540,75.764,5779.6602
31.10.2011 08:00:00.000 GMT+0800,75.763,79.526,75.573,78.312,170438.25
01.11.2011 08:00:00.000 GMT+0800,78.312,78.987,78.012,78.307,109193.1797
02.11.2011 08:00:00.000 GMT+0800,78.308,78.314,77.940,78.141,81222.9766
03.11.2011 08:00:00.000 GMT+0800,78.140,78.158,77.890,78.059,71464.9063
04.11.2011 08:00:00.000 GMT+0800,78.059,78.303,77.958,78.225,67500.2734
05.11.2011 08:00:00.000 GMT+0800,78.225,78.225,78.225,78.225,0
06.11.2011 08:00:00.000 GMT+0800,78.195,78.221,78.088,78.150,13626.2695
07.11.2011 08:00:00.000 GMT+0800,78.150,78.180,77.977,78.075,65733.1484
08.11.2011 08:00:00.000 GMT+0800,78.077,78.082,77.594,77.704,68577.1484
09.11.2011 08:00:00.000 GMT+0800,77.705,77.881,77.539,77.767,80449.0391
10.11.2011 08:00:00.000 GMT+0800,77.766,77.869,77.504,77.659,76618.7578
11.11.2011 08:00:00.000 GMT+0800,77.655,77.668,77.050,77.154,65166.8594
12.11.2011 08:00:00.000 GMT+0800,77.154,77.154,77.154,77.154,0
13.11.2011 08:00:00.000 GMT+0800,77.094,77.270,77.052,77.171,8129.9399
14.11.2011 08:00:00.000 GMT+0800,77.165,77.241,76.812,77.090,71233.0234
15.11.2011 08:00:00.000 GMT+0800,77.091,77.489,76.906,77.082,81713.9063
16.11.2011 08:00:00.000 GMT+0800,77.083,77.146,76.851,77.068,76881.4219
17.11.2011 08:00:00.000 GMT+0800,77.067,77.078,76.881,76.968,78187.0625
18.11.2011 08:00:00.000 GMT+0800,76.963,77.029,76.572,76.829,93434.6094
19.11.2011 08:00:00.000 GMT+0800,76.829,76.829,76.829,76.829,0
20.11.2011 08:00:00.000 GMT+0800,76.769,76.919,76.701,76.849,17259.2305
21.11.2011 08:00:00.000 GMT+0800,76.847,76.990,76.760,76.935,79713.9531
22.11.2011 08:00:00.000 GMT+0800,76.932,77.330,76.834,76.975,72014.7109
23.11.2011 08:00:00.000 GMT+0800,76.976,77.579,76.916,77.277,54223.8516
24.11.2011 08:00:00.000 GMT+0800,77.274,77.277,77.011,77.179,62681.9492
25.11.2011 08:00:00.000 GMT+0800,77.179,77.787,77.172,77.715,72731.9609
26.11.2011 08:00:00.000 GMT+0800,77.715,77.715,77.715,77.715,0
27.11.2011 08:00:00.000 GMT+0800,77.595,77.729,77.453,77.679,16180.2803
28.11.2011 08:00:00.000 GMT+0800,77.680,78.236,77.576,78.085,68838.7422
29.11.2011 08:00:00.000 GMT+0800,78.085,78.282,77.620,77.969,74800.7422
30.11.2011 08:00:00.000 GMT+0800,77.972,78.154,77.290,77.590,85308.1094
01.12.2011 08:00:00.000 GMT+0800,77.590,77.808,77.483,77.762,67991.2422
02.12.2011 08:00:00.000 GMT+0800,77.761,78.074,77.726,77.961,55606.0391
03.12.2011 08:00:00.000 GMT+0800,77.961,77.961,77.961,77.961,0
04.12.2011 08:00:00.000 GMT+0800,77.916,78.105,77.878,78.087,13681.3496
05.12.2011 08:00:00.000 GMT+0800,78.088,78.095,77.689,77.804,58952.8086
06.12.2011 08:00:00.000 GMT+0800,77.805,77.853,77.635,77.749,66208.5469
07.12.2011 08:00:00.000 GMT+0800,77.751,77.788,77.624,77.676,61338.6914
08.12.2011 08:00:00.000 GMT+0800,77.676,77.798,77.127,77.681,90686.6094
09.12.2011 08:00:00.000 GMT+0800,77.680,77.782,77.482,77.594,72036.4766
10.12.2011 08:00:00.000 GMT+0800,77.594,77.594,77.594,77.594,0
11.12.2011 08:00:00.000 GMT+0800,77.579,77.693,77.524,77.617,9485.5498
12.12.2011 08:00:00.000 GMT+0800,77.615,77.998,77.583,77.948,70364.8672
13.12.2011 08:00:00.000 GMT+0800,77.950,78.016,77.641,77.965,78405.75
14.12.2011 08:00:00.000 GMT+0800,77.966,78.155,77.922,78.121,80559.2578
15.12.2011 08:00:00.000 GMT+0800,78.121,78.125,77.735,77.850,81206.8672
16.12.2011 08:00:00.000 GMT+0800,77.849,77.961,77.615,77.717,60659.8516
17.12.2011 08:00:00.000 GMT+0800,77.717,77.717,77.717,77.717,0
18.12.2011 08:00:00.000 GMT+0800,77.745,77.828,77.701,77.819,8885.5703
19.12.2011 08:00:00.000 GMT+0800,77.816,78.162,77.797,78.014,69917.8125
20.12.2011 08:00:00.000 GMT+0800,78.016,78.054,77.714,77.854,70430.0078
21.12.2011 08:00:00.000 GMT+0800,77.854,78.106,77.684,78.080,79460.4766
22.12.2011 08:00:00.000 GMT+0800,78.080,78.207,78.001,78.164,64876.5117
23.12.2011 08:00:00.000 GMT+0800,78.165,78.223,77.972,78.046,44182.3281
24.12.2011 08:00:00.000 GMT+0800,78.046,78.046,78.046,78.046,0
25.12.2011 08:00:00.000 GMT+0800,78.022,78.123,78.019,78.081,2268.23
26.12.2011 08:00:00.000 GMT+0800,78.081,78.098,77.865,78.004,20114.6094
27.12.2011 08:00:00.000 GMT+0800,78.002,78.024,77.779,77.876,57648.5195
28.12.2011 08:00:00.000 GMT+0800,77.876,78.036,77.561,77.941,70906.0313
29.12.2011 08:00:00.000 GMT+0800,77.941,77.946,77.581,77.667,69226.8438
30.12.2011 08:00:00.000 GMT+0800,77.668,77.738,76.865,76.882,82422.6172
31.12.2011 08:00:00.000 GMT+0800,76.882,76.882,76.882,76.882,0
01.01.2012 08:00:00.000 GMT+0800,76.965,77.185,76.760,77.031,1534.29
02.01.2012 08:00:00.000 GMT+0800,77.031,77.102,76.846,76.943,12267.8301
03.01.2012 08:00:00.000 GMT+0800,76.943,76.960,76.600,76.732,76103.9297
04.01.2012 08:00:00.000 GMT+0800,76.732,76.832,76.608,76.720,76946.9766
05.01.2012 08:00:00.000 GMT+0800,76.724,77.240,76.655,77.168,93902.2266
06.01.2012 08:00:00.000 GMT+0800,77.168,77.334,76.940,76.959,85149.4375
07.01.2012 08:00:00.000 GMT+0800,76.959,76.959,76.959,76.959,0
08.01.2012 08:00:00.000 GMT+0800,76.860,76.959,76.788,76.938,6721.8301
09.01.2012 08:00:00.000 GMT+0800,76.938,77.006,76.769,76.873,54355.5703
10.01.2012 08:00:00.000 GMT+0800,76.874,76.903,76.760,76.858,70126.7969
11.01.2012 08:00:00.000 GMT+0800,76.858,77.041,76.820,76.870,74493.8516
12.01.2012 08:00:00.000 GMT+0800,76.870,76.979,76.668,76.788,84565.4063
13.01.2012 08:00:00.000 GMT+0800,76.788,77.004,76.660,76.900,78420.5625
14.01.2012 08:00:00.000 GMT+0800,76.900,76.900,76.900,76.900,0
15.01.2012 08:00:00.000 GMT+0800,76.955,77.130,76.876,76.926,4758.4399
16.01.2012 08:00:00.000 GMT+0800,76.926,76.934,76.690,76.827,52856.7695
17.01.2012 08:00:00.000 GMT+0800,76.829,76.876,76.549,76.820,78558.7891
18.01.2012 08:00:00.000 GMT+0800,76.817,76.870,76.652,76.788,79550.25
19.01.2012 08:00:00.000 GMT+0800,76.789,77.319,76.698,77.079,85481.5078
20.01.2012 08:00:00.000 GMT+0800,77.077,77.304,76.900,77.000,77120.1719
21.01.2012 08:00:00.000 GMT+0800,77.000,77.000,77.000,77.000,0
22.01.2012 08:00:00.000 GMT+0800,76.960,77.041,76.870,76.973,4827.3198
23.01.2012 08:00:00.000 GMT+0800,76.970,77.080,76.860,77.002,57453.9492
24.01.2012 08:00:00.000 GMT+0800,77.002,77.852,76.956,77.683,71519.9609
25.01.2012 08:00:00.000 GMT+0800,77.684,78.281,77.560,77.776,108282.9297
26.01.2012 08:00:00.000 GMT+0800,77.778,77.805,77.285,77.463,76943.7266
27.01.2012 08:00:00.000 GMT+0800,77.463,77.464,76.610,76.670,99058.2266
28.01.2012 08:00:00.000 GMT+0800,76.670,76.670,76.670,76.670,0
29.01.2012 08:00:00.000 GMT+0800,76.690,76.767,76.610,76.743,4649.0601
30.01.2012 08:00:00.000 GMT+0800,76.743,76.774,76.210,76.370,87284.4922
31.01.2012 08:00:00.000 GMT+0800,76.369,76.415,76.157,76.269,106203.9063
01.02.2012 08:00:00.000 GMT+0800,76.271,76.351,76.022,76.194,89554.2891
02.02.2012 08:00:00.000 GMT+0800,76.196,76.239,76.043,76.184,73411.5625
03.02.2012 08:00:00.000 GMT+0800,76.184,76.736,76.139,76.591,73551.3594
04.02.2012 08:00:00.000 GMT+0800,76.591,76.591,76.591,76.591,0
05.02.2012 08:00:00.000 GMT+0800,76.560,76.640,76.460,76.565,4462.73
06.02.2012 08:00:00.000 GMT+0800,76.565,76.800,76.493,76.566,65857.8672
07.02.2012 08:00:00.000 GMT+0800,76.566,76.966,76.517,76.771,75598.5938
08.02.2012 08:00:00.000 GMT+0800,76.771,77.185,76.707,77.067,78645.0781
09.02.2012 08:00:00.000 GMT+0800,77.067,77.724,77.041,77.654,88271.3516
10.02.2012 08:00:00.000 GMT+0800,77.654,77.805,77.516,77.550,70879.8203
11.02.2012 08:00:00.000 GMT+0800,77.550,77.550,77.550,77.550,0
12.02.2012 08:00:00.000 GMT+0800,77.560,77.723,77.500,77.707,5826.3799
13.02.2012 08:00:00.000 GMT+0800,77.707,77.778,77.362,77.515,69576.3438
14.02.2012 08:00:00.000 GMT+0800,77.515,78.541,77.512,78.407,93796.7578
15.02.2012 08:00:00.000 GMT+0800,78.407,78.660,78.179,78.494,84070.1328
16.02.2012 08:00:00.000 GMT+0800,78.492,78.962,78.362,78.832,76754.3281
17.02.2012 08:00:00.000 GMT+0800,78.832,79.620,78.829,79.540,74929.9688
18.02.2012 08:00:00.000 GMT+0800,79.540,79.540,79.540,79.540,0
19.02.2012 08:00:00.000 GMT+0800,79.550,79.883,79.530,79.783,12078.04
20.02.2012 08:00:00.000 GMT+0800,79.783,79.784,79.360,79.617,67223.6484
21.02.2012 08:00:00.000 GMT+0800,79.617,79.859,79.554,79.849,75718.5313
22.02.2012 08:00:00.000 GMT+0800,79.847,80.402,79.772,80.269,80221.6172
23.02.2012 08:00:00.000 GMT+0800,80.273,80.340,79.854,79.940,73688.9609
24.02.2012 08:00:00.000 GMT+0800,79.940,81.210,79.937,80.970,82062.4922
25.02.2012 08:00:00.000 GMT+0800,80.970,80.970,80.970,80.970,0
26.02.2012 08:00:00.000 GMT+0800,81.190,81.667,81.190,81.480,11705.54
27.02.2012 08:00:00.000 GMT+0800,81.482,81.488,80.131,80.466,107323.0469
28.02.2012 08:00:00.000 GMT+0800,80.466,80.783,80.013,80.476,114919.5313
29.02.2012 08:00:00.000 GMT+0800,80.476,81.392,80.251,81.280,114926.7813
01.03.2012 08:00:00.000 GMT+0800,81.280,81.317,80.837,81.088,96656.4375
02.03.2012 08:00:00.000 GMT+0800,81.088,81.868,81.088,81.780,89244.9219
03.03.2012 08:00:00.000 GMT+0800,81.780,81.780,81.780,81.780,0
04.03.2012 08:00:00.000 GMT+0800,81.790,81.861,81.550,81.618,6701.0098
05.03.2012 08:00:00.000 GMT+0800,81.618,81.785,81.154,81.530,85635.7422
06.03.2012 08:00:00.000 GMT+0800,81.531,81.569,80.585,80.636,115402.4297
07.03.2012 08:00:00.000 GMT+0800,80.638,81.359,80.580,81.356,94799.3125
08.03.2012 08:00:00.000 GMT+0800,81.356,81.730,81.176,81.596,92468.7031
09.03.2012 08:00:00.000 GMT+0800,81.594,82.639,81.465,82.420,97352.4219
10.03.2012 08:00:00.000 GMT+0800,82.420,82.420,82.420,82.420,0
11.03.2012 08:00:00.000 GMT+0800,82.470,82.552,82.349,82.354,6056.8101
12.03.2012 08:00:00.000 GMT+0800,82.351,82.433,82.112,82.372,74196.2422
13.03.2012 08:00:00.000 GMT+0800,82.372,83.080,81.967,82.957,103136.0391
14.03.2012 08:00:00.000 GMT+0800,82.957,83.902,82.951,83.833,91866.7734
15.03.2012 08:00:00.000 GMT+0800,83.831,84.178,83.194,83.498,102928.6563
16.03.2012 08:00:00.000 GMT+0800,83.495,83.941,83.182,83.430,89086.4766
17.03.2012 08:00:00.000 GMT+0800,83.430,83.430,83.430,83.430,0
18.03.2012 08:00:00.000 GMT+0800,83.430,83.567,83.290,83.458,5786.9502
19.03.2012 08:00:00.000 GMT+0800,83.458,83.565,83.019,83.376,82743.2969
20.03.2012 08:00:00.000 GMT+0800,83.376,83.829,83.318,83.672,73268.2578
21.03.2012 08:00:00.000 GMT+0800,83.667,84.093,83.133,83.195,103885.5781
22.03.2012 08:00:00.000 GMT+0800,83.195,83.464,82.324,82.522,138808.9531
23.03.2012 08:00:00.000 GMT+0800,82.517,82.949,81.972,82.330,107172.4922
24.03.2012 08:00:00.000 GMT+0800,82.330,82.330,82.330,82.330,0
25.03.2012 08:00:00.000 GMT+0800,82.330,82.628,82.310,82.597,6587.8101
26.03.2012 08:00:00.000 GMT+0800,82.596,83.035,82.555,83.014,102924.2969
27.03.2012 08:00:00.000 GMT+0800,83.017,83.385,82.641,83.072,97864.5313
28.03.2012 08:00:00.000 GMT+0800,83.069,83.176,82.605,82.837,107539.5469
29.03.2012 08:00:00.000 GMT+0800,82.837,82.871,81.904,82.291,110883.6797
30.03.2012 08:00:00.000 GMT+0800,82.290,82.880,81.830,82.840,110274.5703
31.03.2012 08:00:00.000 GMT+0800,82.840,82.840,82.840,82.840,0
01.04.2012 08:00:00.000 GMT+0800,82.850,83.052,82.759,82.881,7142.2998
02.04.2012 08:00:00.000 GMT+0800,82.882,83.302,81.551,81.628,120920.1094
03.04.2012 08:00:00.000 GMT+0800,81.628,82.991,81.628,82.848,107884.2969
04.04.2012 08:00:00.000 GMT+0800,82.848,82.933,82.095,82.435,113265.6172
05.04.2012 08:00:00.000 GMT+0800,82.430,82.452,81.826,82.209,93164.75
06.04.2012 08:00:00.000 GMT+0800,82.210,82.553,81.305,81.620,52194.7305
07.04.2012 08:00:00.000 GMT+0800,81.620,81.620,81.620,81.620,0
08.04.2012 08:00:00.000 GMT+0800,81.630,81.630,81.195,81.291,8383.6504
09.04.2012 08:00:00.000 GMT+0800,81.291,81.669,81.229,81.638,73612.6094
10.04.2012 08:00:00.000 GMT+0800,81.639,81.862,80.610,80.678,129841.2031
11.04.2012 08:00:00.000 GMT+0800,80.678,81.120,80.568,80.999,105519.2266
12.04.2012 08:00:00.000 GMT+0800,80.999,81.129,80.734,80.939,96344.6484
13.04.2012 08:00:00.000 GMT+0800,80.940,81.195,80.820,80.910,85308.8594
14.04.2012 08:00:00.000 GMT+0800,80.910,80.910,80.910,80.910,0
15.04.2012 08:00:00.000 GMT+0800,80.900,80.950,80.810,80.918,5976.8901
16.04.2012 08:00:00.000 GMT+0800,80.917,80.995,80.293,80.404,106478.8125
17.04.2012 08:00:00.000 GMT+0800,80.404,81.107,80.369,81.061,88450.25
18.04.2012 08:00:00.000 GMT+0800,81.061,81.563,81.000,81.312,105138.0625
19.04.2012 08:00:00.000 GMT+0800,81.314,81.734,81.265,81.623,103158.6875
20.04.2012 08:00:00.000 GMT+0800,81.624,81.777,81.450,81.495,74539.7891
21.04.2012 08:00:00.000 GMT+0800,81.495,81.495,81.495,81.495,0
22.04.2012 08:00:00.000 GMT+0800,81.510,81.663,81.470,81.597,3840.0701
23.04.2012 08:00:00.000 GMT+0800,81.597,81.597,80.972,81.087,87121.8906
24.04.2012 08:00:00.000 GMT+0800,81.089,81.435,80.854,81.397,85262.2969
25.04.2012 08:00:00.000 GMT+0800,81.400,81.692,81.070,81.321,106638.7109
26.04.2012 08:00:00.000 GMT+0800,81.318,81.422,80.663,81.067,100899.2031
27.04.2012 08:00:00.000 GMT+0800,81.067,81.438,80.170,80.240,119525.7578
28.04.2012 08:00:00.000 GMT+0800,80.240,80.240,80.240,80.240,0
29.04.2012 08:00:00.000 GMT+0800,80.250,80.387,80.220,80.359,3544.73
30.04.2012 08:00:00.000 GMT+0800,80.358,80.369,79.733,79.932,74308.0781
01.05.2012 08:00:00.000 GMT+0800,79.932,80.299,79.640,80.222,74469.1797
02.05.2012 08:00:00.000 GMT+0800,80.222,80.610,80.053,80.134,90175.9531
03.05.2012 08:00:00.000 GMT+0800,80.136,80.549,80.110,80.224,65387.7188
04.05.2012 08:00:00.000 GMT+0800,80.223,80.390,79.797,79.830,63986.3516
05.05.2012 08:00:00.000 GMT+0800,79.830,79.830,79.830,79.830,0
06.05.2012 08:00:00.000 GMT+0800,79.832,79.895,79.639,79.821,12492.5996
07.05.2012 08:00:00.000 GMT+0800,79.821,79.997,79.724,79.929,80664.4063
08.05.2012 08:00:00.000 GMT+0800,79.928,80.076,79.709,79.879,89694.9922
09.05.2012 08:00:00.000 GMT+0800,79.874,79.938,79.428,79.711,102304.3516
10.05.2012 08:00:00.000 GMT+0800,79.711,80.015,79.590,79.879,96815.5703
11.05.2012 08:00:00.000 GMT+0800,79.878,79.991,79.726,79.910,87505.1563
12.05.2012 08:00:00.000 GMT+0800,79.910,79.910,79.910,79.910,0
13.05.2012 08:00:00.000 GMT+0800,79.959,80.052,79.885,80.027,6397.9102
14.05.2012 08:00:00.000 GMT+0800,80.027,80.182,79.680,79.864,109479.3516
15.05.2012 08:00:00.000 GMT+0800,79.869,80.334,79.809,80.309,119887.9375
16.05.2012 08:00:00.000 GMT+0800,80.309,80.551,80.193,80.362,132328.1875
17.05.2012 08:00:00.000 GMT+0800,80.362,80.373,79.135,79.415,144405.7969
18.05.2012 08:00:00.000 GMT+0800,79.414,79.461,78.950,79.007,130377.8125
19.05.2012 08:00:00.000 GMT+0800,79.007,79.007,79.007,79.007,0
20.05.2012 08:00:00.000 GMT+0800,79.020,79.238,79.000,79.179,7185.0498
21.05.2012 08:00:00.000 GMT+0800,79.179,79.445,79.121,79.410,112056.3203
22.05.2012 08:00:00.000 GMT+0800,79.412,80.145,79.299,80.008,133655.9531
23.05.2012 08:00:00.000 GMT+0800,80.008,80.061,79.212,79.448,159149.7656
24.05.2012 08:00:00.000 GMT+0800,79.448,79.685,79.340,79.666,127118.6406
25.05.2012 08:00:00.000 GMT+0800,79.666,79.820,79.497,79.671,106772.1172
26.05.2012 08:00:00.000 GMT+0800,79.671,79.671,79.671,79.671,0
27.05.2012 08:00:00.000 GMT+0800,79.620,79.712,79.518,79.604,9514.4404
28.05.2012 08:00:00.000 GMT+0800,79.605,79.627,79.330,79.574,82060.2188
29.05.2012 08:00:00.000 GMT+0800,79.573,79.637,79.360,79.524,114120.6484
30.05.2012 08:00:00.000 GMT+0800,79.521,79.559,78.865,78.973,143542.375
31.05.2012 08:00:00.000 GMT+0800,78.975,78.991,78.210,78.548,150166.6719
01.06.2012 08:00:00.000 GMT+0800,78.549,78.707,77.660,77.950,160092.9844
02.06.2012 08:00:00.000 GMT+0800,77.950,77.950,77.950,77.950,0
03.06.2012 08:00:00.000 GMT+0800,78.010,78.226,78.010,78.067,8951.9502
04.06.2012 08:00:00.000 GMT+0800,78.068,78.428,77.950,78.354,130349.5391
05.06.2012 08:00:00.000 GMT+0800,78.354,78.962,78.103,78.740,127465.3516
06.06.2012 08:00:00.000 GMT+0800,78.739,79.387,78.608,79.291,156622.25
07.06.2012 08:00:00.000 GMT+0800,79.289,79.790,79.203,79.701,143466.125
08.06.2012 08:00:00.000 GMT+0800,79.703,79.727,79.110,79.475,131677.7969
09.06.2012 08:00:00.000 GMT+0800,79.475,79.475,79.475,79.475,0
10.06.2012 08:00:00.000 GMT+0800,79.560,79.729,79.391,79.558,13712.6699
11.06.2012 08:00:00.000 GMT+0800,79.557,79.720,79.227,79.310,125755.0781
12.06.2012 08:00:00.000 GMT+0800,79.310,79.690,79.166,79.520,146071.8594
13.06.2012 08:00:00.000 GMT+0800,79.540,79.742,79.295,79.378,116971.9531
