Local time,Open,High,Low,Close,Volume
17.12.2009 08:00:00.000 GMT+0800,1.03895,1.05075,1.03850,1.04635,482478.5
18.12.2009 08:00:00.000 GMT+0800,1.04635,1.04785,1.03865,1.04242,471559.3438
19.12.2009 08:00:00.000 GMT+0800,1.04242,1.04242,1.04242,1.04242,0
20.12.2009 08:00:00.000 GMT+0800,1.04215,1.04265,1.03712,1.04025,53170.4688
21.12.2009 08:00:00.000 GMT+0800,1.04025,1.04815,1.03925,1.04545,374882.5
22.12.2009 08:00:00.000 GMT+0800,1.04545,1.05035,1.04415,1.04835,407859.5313
23.12.2009 08:00:00.000 GMT+0800,1.04835,1.04970,1.03585,1.03905,222113.7969
24.12.2009 08:00:00.000 GMT+0800,1.03900,1.03950,1.03205,1.03638,224710.5781
25.12.2009 08:00:00.000 GMT+0800,1.03627,1.03778,1.03421,1.03695,394941.4688
26.12.2009 08:00:00.000 GMT+0800,1.03695,1.03695,1.03695,1.03695,0
27.12.2009 08:00:00.000 GMT+0800,1.03547,1.03745,1.03370,1.03665,16796.6992
28.12.2009 08:00:00.000 GMT+0800,1.03665,1.03880,1.03280,1.03530,215852.7031
29.12.2009 08:00:00.000 GMT+0800,1.03530,1.03855,1.02790,1.03765,323589.2813
30.12.2009 08:00:00.000 GMT+0800,1.03765,1.04215,1.03505,1.03625,256850.4688
31.12.2009 08:00:00.000 GMT+0800,1.03620,1.03855,1.02855,1.03485,151926.7969
01.01.2010 08:00:00.000 GMT+0800,1.03491,1.03553,1.03347,1.03503,313679.8125
02.01.2010 08:00:00.000 GMT+0800,1.03503,1.03503,1.03503,1.03503,0
03.01.2010 08:00:00.000 GMT+0800,1.03402,1.03726,1.03385,1.03610,26848.5996
04.01.2010 08:00:00.000 GMT+0800,1.03610,1.04200,1.02625,1.02915,362099.6563
05.01.2010 08:00:00.000 GMT+0800,1.02915,1.03605,1.02520,1.03340,408354.3438
06.01.2010 08:00:00.000 GMT+0800,1.03340,1.03795,1.02485,1.02765,384455.25
07.01.2010 08:00:00.000 GMT+0800,1.02765,1.03705,1.02405,1.03375,460559.25
08.01.2010 08:00:00.000 GMT+0800,1.03375,1.03845,1.02160,1.02335,422077.1563
09.01.2010 08:00:00.000 GMT+0800,1.02335,1.02335,1.02335,1.02335,0
10.01.2010 08:00:00.000 GMT+0800,1.02320,1.02400,1.01915,1.02040,42084.8984
11.01.2010 08:00:00.000 GMT+0800,1.02025,1.02065,1.01305,1.01675,356171.1875
12.01.2010 08:00:00.000 GMT+0800,1.01675,1.02080,1.01445,1.01895,385677.8438
13.01.2010 08:00:00.000 GMT+0800,1.01875,1.02190,1.01375,1.01755,409929.9688
14.01.2010 08:00:00.000 GMT+0800,1.01755,1.02345,1.01595,1.01870,383909.125
15.01.2010 08:00:00.000 GMT+0800,1.01870,1.02865,1.01858,1.02505,427581.2188
16.01.2010 08:00:00.000 GMT+0800,1.02505,1.02505,1.02505,1.02505,0
17.01.2010 08:00:00.000 GMT+0800,1.02590,1.02875,1.02449,1.02655,45939.1016
18.01.2010 08:00:00.000 GMT+0800,1.02660,1.02910,1.02350,1.02370,229415.4063
19.01.2010 08:00:00.000 GMT+0800,1.02375,1.03545,1.02270,1.03280,481931.8438
20.01.2010 08:00:00.000 GMT+0800,1.03280,1.04620,1.03260,1.04355,497771.6563
21.01.2010 08:00:00.000 GMT+0800,1.04355,1.04950,1.04025,1.04195,519038.5625
22.01.2010 08:00:00.000 GMT+0800,1.04205,1.04460,1.03745,1.04042,474391.4688
23.01.2010 08:00:00.000 GMT+0800,1.04042,1.04042,1.04042,1.04042,0
24.01.2010 08:00:00.000 GMT+0800,1.04057,1.04233,1.03835,1.04135,41827.6992
25.01.2010 08:00:00.000 GMT+0800,1.04135,1.04235,1.03675,1.04000,387707.9063
26.01.2010 08:00:00.000 GMT+0800,1.04010,1.04915,1.03775,1.04585,496885.1563
27.01.2010 08:00:00.000 GMT+0800,1.04590,1.05255,1.04460,1.04965,477298.8438
28.01.2010 08:00:00.000 GMT+0800,1.04965,1.05550,1.04765,1.05195,448912.9688
29.01.2010 08:00:00.000 GMT+0800,1.05195,1.06425,1.04820,1.05935,449297.5
30.01.2010 08:00:00.000 GMT+0800,1.05935,1.05935,1.05935,1.05935,0
31.01.2010 08:00:00.000 GMT+0800,1.06046,1.06245,1.05872,1.06020,69490.8594
01.02.2010 08:00:00.000 GMT+0800,1.06020,1.06230,1.05530,1.05685,409704.25
02.02.2010 08:00:00.000 GMT+0800,1.05690,1.06065,1.05410,1.05475,400401.8438
03.02.2010 08:00:00.000 GMT+0800,1.05470,1.06000,1.04970,1.05835,426163.8438
